Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,Total_Logistics_Cost,Net_Profit,Operating_Cost_Ratio,Delivery_Efficiency,Stock_Utilization,Inventory_Turnover_Ratio,Demand_Gap,Risk_Score
WH031,San Francisco,1343,848,10,1,12,64407,S690,Groceries,9625,0.5687921384515013,7.747956526464611,2.508540592723153,46795,10723,4060,2,31,19,79190,-69565,8.227532467532468,11.568792138451501,2.8699647398226307,7.1667907669396875,-495,50.74795652646461
WH499,Houston,4672,4914,5,1,17,43396,S112,Groceries,8583,2.5028725609102023,1.0204848544871623,3.743667117359365,23417,19063,2637,88,3,33,65096,-56513,7.584294535710125,8.502872560910202,19.951317418969126,1.8371147260273972,242,21.02048485448716
WH389,Los Angeles,3446,3285,3,5,9,93587,S394,Apparel,3947,1.9972381147676348,2.2598726268171463,1.352398616317385,28596,1997,2877,23,23,11,98461,-94514,24.94578160628325,9.997238114767635,12.050636452650721,1.145385954730122,-161,34.25987262681714
WH461,Los Angeles,1690,3229,2,3,25,36991,S217,Electronics,4122,1.9534485842257527,8.118054923886675,4.66358695634149,18398,9138,5531,44,16,25,51660,-47538,12.532751091703057,6.953448584225753,9.18578106315904,2.43905325443787,1539,49.118054923886675
WH192,San Francisco,1631,4816,7,2,10,97759,S187,Electronics,6095,2.8450084008493177,0.6227868363952367,4.071847561574883,26153,11785,9870,23,1,78,119414,-113319,19.592124692370795,11.845008400849318,6.236378235766452,3.7369711833231145,3185,11.622786836395237
WH182,Chicago,2206,1667,8,1,6,47230,S258,Apparel,6579,0.6557801961563895,8.6789529253673,2.3888091300682945,25968,12102,12800,51,28,60,72132,-65553,10.963976288189695,9.655780196156389,8.495070856438694,2.9823209428830464,-539,42.6789529253673
WH436,Miami,2199,1668,7,2,15,87711,S698,Furniture,2852,4.695498745340331,2.654573788071979,4.8807694138230335,15009,14154,5337,172,12,99,107202,-104350,37.58835904628331,13.69549874534033,14.65120927443534,1.2969531605275124,-531,29.65457378807198
WH263,Miami,4916,2610,5,1,18,88765,S410,Apparel,8025,2.8876771539984505,5.39353678255724,1.86188677818154,41105,1464,5319,176,36,14,95548,-87523,11.906292834890966,8.88767715399845,11.95961561853789,1.6324247355573638,-2306,59.39353678255724
WH471,New York,1627,3789,3,3,17,85842,S946,Groceries,1788,4.384509205533007,2.338957584390847,4.765918476231066,35748,5604,11672,285,43,48,103118,-101330,57.67225950782998,10.384509205533007,4.551303569430458,1.0989551321450521,2162,62.33895758439085
WH151,New York,989,2784,6,1,18,47950,S492,Automotive,7949,4.511183246546126,8.438004655481638,1.5331760541585546,22004,6945,3471,28,46,32,58366,-50417,7.342558812429236,11.511183246546125,4.494637338665697,8.037411526794742,1795,72.43800465548163
WH294,Chicago,4251,650,10,3,23,57399,S607,Groceries,5765,3.608854938847455,7.775085337769691,1.1834929317937202,30399,7522,8792,215,12,61,73713,-67948,12.786296617519515,16.608854938847454,13.984012631994474,1.3561514937661727,-3601,42.775085337769696
WH002,San Francisco,4387,2175,8,4,10,49294,S497,Electronics,5528,3.417115865081292,5.951639963615949,3.330750755675413,14253,3692,3766,137,16,57,56752,-51224,10.26628075253256,15.417115865081293,30.779485020697393,1.2600866195577844,-2212,31.95163996361595
WH074,Atlanta,1391,1134,9,4,14,78225,S627,Furniture,5475,3.4114293550141404,8.297316662610385,2.4888915205296205,30357,2637,7562,27,14,7,88424,-82949,16.150502283105023,16.411429355014143,4.582139210066871,3.936017253774263,-257,36.297316662610385
WH305,Denver,3581,1545,2,2,17,58798,S703,Furniture,3336,3.353108486129197,8.09890457384039,4.040612175140741,34887,19453,9161,272,30,86,87412,-84076,26.202637889688248,7.353108486129197,10.264568463897728,0.9315833566043005,-2036,55.098904573840386
WH194,Seattle,3874,4349,3,3,23,81369,S811,Furniture,2781,3.54470464790969,1.672008178386344,2.784503647012502,28129,18641,13910,117,7,27,113920,-111139,40.963682128730674,9.54470464790969,13.772263500302179,0.7178626742385131,475,31.672008178386342
WH232,San Francisco,688,1463,3,7,13,90841,S520,Automotive,1473,3.4476867576327264,6.004963251361914,4.304181751213566,15316,17786,5956,128,4,25,114583,-113110,77.7888662593347,13.447686757632727,4.492034473752938,2.140988372093023,775,23.004963251361914
WH041,New York,982,3984,2,5,24,58802,S388,Groceries,5676,3.426475553330061,1.066766835863321,4.483220021258354,20994,19518,6490,148,43,79,84810,-79134,14.94186046511628,10.42647555333006,4.677526912451176,5.780040733197556,3002,68.06676683586332
WH131,New York,4422,828,9,1,5,80974,S181,Groceries,6857,1.1882806385146338,5.671113777428491,1.4424130633121417,31687,11125,6039,106,29,38,98138,-91281,14.3120898352049,11.188280638514634,13.955249786978888,1.5506558118498417,-3594,39.67111377742849
WH370,Denver,3057,930,4,6,13,33807,S805,Groceries,6939,1.4886181242020944,9.329248311850778,1.8671628818780317,29413,8501,3176,289,18,58,45484,-38545,6.554834990632656,11.488618124202095,10.393363478733892,2.2698724239450443,-2127,40.329248311850776
WH225,San Francisco,1742,4542,4,1,12,98732,S504,Groceries,7019,3.980181025446416,6.100235069091412,4.319110205594036,15069,12991,14155,176,12,75,125878,-118859,17.93389371705371,8.980181025446416,11.56015661291393,4.029276693455798,2800,30.10023506909141
WH223,Los Angeles,618,932,10,2,11,36651,S591,Groceries,8698,4.452741578477104,2.6888454344253865,2.441640807385794,38504,13484,1670,120,40,70,51805,-43107,5.955966888939987,16.452741578477102,1.6050280490338666,14.074433656957929,314,53.68884543442539
WH476,Los Angeles,1386,1271,8,5,13,78191,S225,Furniture,1613,4.147510846808727,7.848355652642475,1.9028880645004904,31646,17732,7714,238,5,78,103637,-102024,64.2510849349039,17.14751084680873,4.37970043607407,1.1637806637806638,-115,25.848355652642475
WH455,Seattle,2207,3714,9,1,6,79701,S820,Groceries,1621,4.823148959891307,9.578089922832913,4.1692769646403365,46394,19151,559,103,31,27,99411,-97790,61.3269586674892,14.823148959891306,4.757080656981507,0.7344811961939284,1507,46.578089922832916
WH370,Houston,1488,3011,3,6,13,77440,S744,Apparel,1163,1.7237037566055662,2.496927788337352,1.971136321621336,47706,3022,2563,120,14,33,83025,-81862,71.38865004299227,10.723703756605566,3.1191045151553265,0.7815860215053764,1523,29.496927788337352
WH105,New York,4872,2903,3,6,6,52838,S152,Furniture,7135,2.5455436874849147,3.7808145158913793,3.709456925783388,36005,4009,13393,2,20,40,70240,-63105,9.844428871758934,11.545543687484916,13.531453964727122,1.4644909688013137,-1969,29.78081451589138
WH282,Chicago,1457,922,5,4,6,56640,S997,Electronics,7717,0.7275646045134385,4.738091338900921,2.418501436716162,14777,10811,5499,289,6,37,72950,-65233,9.45315537125826,9.72756460451344,9.859917439263722,5.296499656829101,-535,16.738091338900922
WH489,Dallas,3312,3091,10,2,9,60788,S771,Groceries,4335,4.563695212985087,7.229039762918853,4.916921907375873,18928,17190,4973,179,20,35,82951,-78616,19.13517877739331,16.56369521298509,17.49788672865596,1.3088768115942029,-221,36.22903976291885
WH376,San Francisco,2605,5126,4,3,25,52334,S260,Groceries,4701,0.7788748473185094,9.496487006752718,3.093092473390587,10338,6035,7781,294,36,91,66150,-61449,14.071474154435226,7.77887484731851,25.19829754304508,1.8046065259117083,2521,70.49648700675272
WH458,San Francisco,660,1611,3,1,7,94183,S188,Automotive,6400,2.4662982024444715,2.782415900676167,2.213741807558609,16847,6734,14278,76,31,7,115195,-108795,17.99921875,6.466298202444472,3.917611444174037,9.696969696969697,951,40.78241590067617
WH033,Miami,2300,1459,4,1,5,88472,S808,Electronics,2672,3.043127258280307,8.158908207584961,4.568741112599906,20247,12513,5813,145,41,59,106798,-104126,39.96931137724551,8.043127258280308,11.359707611004099,1.1617391304347826,-841,54.15890820758496
WH125,Chicago,4977,1299,5,6,23,91605,S954,Electronics,6841,1.5889942971716529,9.482954802896325,1.8570562785251008,41030,8656,2296,12,11,47,102557,-95716,14.991521707352726,12.588994297171652,12.130148671703632,1.3745228049025517,-3678,43.48295480289632
WH080,Chicago,2200,2474,3,1,7,30946,S439,Furniture,9333,2.812439155733077,4.466651716300403,3.653630394048341,28605,16645,9292,230,20,59,56883,-47550,6.094824815171971,6.8124391557330775,7.690963118335955,4.242272727272727,274,31.466651716300404
WH286,Dallas,3424,5119,2,4,16,72693,S248,Apparel,8842,4.954139119063811,1.0136077090225002,4.34790865534373,41424,10280,3078,216,26,95,86051,-77209,9.732074191359422,10.95413911906381,8.265739667825416,2.5823598130841123,1695,43.0136077090225
WH120,Denver,2258,2659,4,5,5,97396,S968,Electronics,4499,1.5280864911971652,1.531034923157801,1.8979746794615888,35457,15946,515,158,40,42,113857,-109358,25.307179373194042,10.528086491197165,6.368277067997856,1.9924712134632419,401,46.531034923157804
WH092,San Francisco,3547,5117,4,5,20,46592,S799,Electronics,9398,2.694330090329354,5.01915316795986,2.910831242293055,11927,1357,9805,184,40,78,57754,-48356,6.1453500744839324,11.694330090329354,29.73924708644253,2.649563010995207,1570,65.01915316795986
WH477,Atlanta,679,1890,7,1,22,49608,S684,Electronics,1359,1.0009049684878988,4.246762743068387,4.16382187761706,14825,15165,7572,248,3,71,72345,-70986,53.23399558498896,9.000904968487898,4.580101180438448,2.0014727540500736,1211,29.246762743068388
WH413,Seattle,3412,2576,4,7,25,52720,S899,Automotive,1753,0.5623591337695131,1.286293103341415,2.3583165704423137,32468,5445,4987,111,29,21,63152,-61399,36.0250998288648,11.562359133769514,10.508808673155107,0.5137749120750293,-836,55.286293103341414
WH326,San Francisco,1210,1626,4,4,10,55520,S816,Electronics,9166,0.9211585859372614,8.369369680530838,3.01363606050104,49101,17697,11152,210,7,90,84369,-75203,9.204560331660485,8.921158585937262,2.464308262560844,7.575206611570248,416,25.369369680530838
WH078,San Francisco,2466,2107,4,2,8,99202,S436,Groceries,1248,1.654442935162124,8.641811555300688,2.089979963461004,49895,11376,4433,42,14,46,115011,-113763,92.15625,7.654442935162124,4.942378995891373,0.5060827250608273,-359,30.641811555300688
WH055,Miami,849,4475,8,5,10,72838,S126,Apparel,7426,1.6479302049030513,6.541362592937368,4.690850577103633,40691,14310,2042,160,4,78,89190,-81764,12.010503635873956,14.647930204903052,2.086456464574476,8.74676089517079,3626,20.541362592937368
WH033,Seattle,620,3801,9,5,25,99965,S261,Apparel,7580,3.737687144060924,9.13037148217024,4.838445802855853,36935,18414,8482,299,30,33,126861,-119281,16.736279683377308,17.737687144060924,1.6786246108027616,12.225806451612904,3181,64.13037148217023
WH243,Seattle,2270,575,4,6,11,59428,S222,Automotive,1848,2.9158884984907307,8.773904518591392,4.036400364079306,11850,2588,8173,181,10,23,70189,-68341,37.98106060606061,12.91588849849073,19.156118143459917,0.8140969162995595,-1695,29.773904518591394
WH388,San Francisco,2202,2947,10,2,24,84686,S270,Apparel,5667,1.7758619258154102,8.693970318721586,4.417770949626924,48273,18885,13036,92,39,46,116607,-110940,20.57649550026469,13.77586192581541,4.561556149400285,2.5735694822888284,745,71.69397031872158
WH482,Seattle,2343,1171,3,2,15,59904,S763,Electronics,7410,1.5117728102175207,3.273032649061018,3.4813828088703493,44472,7102,3547,246,1,67,70553,-63143,9.521322537112011,6.51177281021752,5.2684835402050725,3.1626120358514727,-1172,19.27303264906102
WH387,Los Angeles,4174,3605,10,6,25,45894,S807,Furniture,2555,3.3875728597319155,2.2956056771632865,1.3892132908455372,12979,4433,12383,45,12,75,62710,-60155,24.544031311154598,19.387572859731915,32.15964249942214,0.6121226641111643,-569,39.29560567716329
WH259,Seattle,4648,3271,2,2,15,38658,S322,Groceries,7125,0.9058792662523584,6.6180187954246295,1.4338227760908846,15598,5751,12666,11,26,59,57075,-49950,8.010526315789473,4.9058792662523585,29.798692140017952,1.5329173838209982,-1377,47.61801879542463
WH049,Chicago,3577,2582,8,3,7,89377,S825,Furniture,6669,1.1880295053361776,6.155271129611611,4.468922130512553,45556,1133,9913,195,28,97,100423,-93754,15.058179637127006,12.188029505336178,7.8518746158574055,1.8644115180318703,-995,41.15527112961161
WH322,Chicago,1502,2782,5,4,11,39104,S134,Furniture,1245,3.861235788809856,7.821841335566494,3.5958336788466028,44913,12304,1408,81,15,79,52816,-51571,42.42248995983936,12.861235788809855,3.3442433148531605,0.8288948069241012,1280,33.82184133556649
WH131,Denver,2556,886,9,7,19,98956,S516,Furniture,9931,4.28731836791671,7.256458115904856,1.192385857830776,15965,16289,8362,221,0,14,123607,-113676,12.446581411741013,20.28731836791671,16.010021922956465,3.8853677621283254,-1670,26.256458115904856
WH264,Atlanta,3807,3546,10,3,12,57378,S314,Electronics,7646,2.5340931792741763,4.886547723228596,2.6503415403816244,29822,2827,5546,47,28,63,65751,-58105,8.599398378236987,15.534093179274176,12.765743410904701,2.008405568689257,-261,44.886547723228595
WH371,Houston,929,2849,7,3,15,87397,S391,Apparel,9526,3.8212991060632175,0.8356791186885874,1.6021985381931798,44786,16282,11137,124,1,27,114816,-105290,12.052907831198825,13.821299106063218,2.0743089358281606,10.254036598493004,1920,16.83567911868859
WH183,Houston,4448,2335,5,1,13,90309,S518,Electronics,5763,4.660653790720515,7.223295683064421,3.9808312949528566,30810,8728,14870,138,17,7,113907,-108144,19.765226444560124,10.660653790720515,14.436871145731905,1.295638489208633,-2113,37.22329568306442
WH329,New York,1747,4930,5,3,20,95132,S927,Apparel,1695,1.7288625945903386,6.210058704989876,2.72941637038755,36489,12353,4864,113,19,50,112349,-110654,66.28259587020649,9.728862594590339,4.787744251692291,0.9702346880366343,3183,45.210058704989876
WH232,Dallas,519,3854,2,4,16,96949,S278,Groceries,2065,4.444190954080326,2.639036372666176,3.201119647163603,34100,6332,6145,273,31,86,109426,-107361,52.990799031476996,10.444190954080327,1.5219941348973607,3.978805394990366,3335,49.639036372666176
WH488,Denver,1769,2744,7,6,18,63690,S782,Apparel,6256,2.828759507559984,3.1821570672938493,3.2286233254464234,18687,7616,14003,237,28,67,85309,-79053,13.636349104859335,15.828759507559983,9.466474019371756,3.5364612775579425,975,49.18215706729385
WH344,Houston,2073,894,8,2,21,34990,S123,Furniture,8141,4.106776602277567,6.083528641458038,4.126618244727672,36001,1476,14534,262,3,55,51000,-42859,6.264586660115465,14.106776602277566,5.7581733840726645,3.9271587071876506,-1179,30.083528641458038
WH060,New York,969,1093,4,3,7,51567,S231,Furniture,2127,3.5916846245866525,4.990166015076094,3.068268638228219,26229,4565,2540,206,35,17,58672,-56545,27.58439116125999,10.591684624586652,3.6943840786915247,2.195046439628483,124,46.99016601507609
WH194,Dallas,1204,1222,9,5,19,43468,S735,Groceries,8904,3.98480262644586,8.941255065037273,4.2331320862931,43074,6812,2324,244,3,90,52604,-43700,5.907906558849955,17.98480262644586,2.7951896735849933,7.395348837209302,18,30.941255065037275
WH489,Seattle,3853,1343,3,4,15,40856,S941,Apparel,5090,1.1970493389860122,1.9990417724826903,3.5388092246218537,13948,8099,6692,112,45,12,55647,-50557,10.932612966601178,8.197049338986012,27.624032119300256,1.3210485336101738,-2510,61.99904177248269
WH470,New York,2498,800,8,7,25,45456,S433,Furniture,4404,3.0426539147064933,2.836929063215729,3.84423661685033,23341,14588,1950,107,17,77,61994,-57590,14.076748410535876,18.04265391470649,10.702197849278095,1.7630104083266613,-1698,44.83692906321573
WH175,Los Angeles,2366,3994,10,3,15,92482,S228,Furniture,1770,1.8241639642729868,4.735391191752465,2.81953460155612,25357,8940,9011,141,38,66,110433,-108663,62.391525423728815,14.824163964272987,9.330756792996016,0.7480980557903635,1628,57.73539119175246
WH419,San Francisco,2492,598,8,3,19,55080,S783,Automotive,4399,2.865143964390016,3.8694784283311616,1.5171659808176967,33279,18414,11372,89,29,5,84866,-80467,19.292111843600818,13.865143964390017,7.488205775413926,1.7652487961476726,-1894,51.86947842833116
WH246,Chicago,2610,3115,10,2,15,71855,S646,Apparel,3294,1.8237405142751533,8.629357553314616,2.990195130698364,42413,12091,7749,289,5,98,91695,-88401,27.836976320582878,13.823740514275153,6.153773607148751,1.2620689655172415,505,28.629357553314616
WH401,Atlanta,3157,3940,5,2,8,99706,S219,Groceries,4202,2.6390383873176684,2.1545729402702984,4.772301858739361,45610,12957,14529,270,5,53,127192,-122990,30.269395525940027,9.639038387317669,6.921727691295769,1.3310104529616724,783,15.154572940270299
WH079,Dallas,3347,878,6,5,24,55163,S581,Automotive,3689,2.3453571181140878,0.8663331798780438,2.087799942294664,19511,11709,12230,210,44,78,79102,-75413,21.44266738953646,13.345357118114087,17.15442570857465,1.1021810576635793,-2469,68.86633317987804
WH113,Houston,1875,4065,9,2,23,48912,S164,Apparel,1713,4.9459697662334925,6.440620880207227,2.094185523348728,24950,1887,14635,298,24,90,65434,-63721,38.19848219497957,15.945969766233492,7.515030060120241,0.9136,2190,53.44062088020723
WH482,Dallas,654,2773,6,6,25,37339,S980,Furniture,2042,3.0570397871626613,1.3311917566619993,1.1773881095956478,48570,4473,1954,268,19,82,43766,-41724,21.43290891283056,15.057039787162662,1.3465101914762199,3.1223241590214066,2119,45.331191756662
WH095,Denver,4991,2525,5,2,11,79488,S320,Furniture,9049,0.882523775170698,8.559356587605937,4.01398501991862,22805,3272,13564,126,48,94,96324,-87275,10.644712122886506,7.882523775170698,21.885551414163558,1.8130635143257865,-2466,67.55935658760593
WH387,Chicago,1889,2271,9,4,11,91701,S759,Groceries,3138,3.660245870006418,6.999616024693093,1.625875066422891,30630,6237,13797,63,19,92,111735,-108597,35.607074569789674,16.66024587000642,6.167156382631407,1.6611964002117523,382,36.9996160246931
WH189,Los Angeles,939,4581,9,2,9,96247,S286,Electronics,1312,4.22581435457915,4.229580651247242,3.634583879275223,46548,2946,5515,150,5,28,104708,-103396,79.8079268292683,15.22581435457915,2.0172724929105437,1.3972310969116082,3642,18.229580651247243
WH039,New York,2347,2434,7,3,17,93079,S445,Electronics,2906,1.1920186050854469,4.713906096287271,2.2531771140801244,46837,5506,9020,88,24,21,107605,-104699,37.02856159669649,11.192018605085448,5.010995580417191,1.2381763953983809,87,45.713906096287275
WH233,Atlanta,4434,4997,8,2,20,65546,S355,Groceries,9664,2.369220536777128,5.4782019266972135,3.025049085793932,20120,5212,7969,97,18,77,78727,-69063,8.146419701986755,12.369220536777128,22.037773359840955,2.1795218764095625,563,43.47820192669721
WH303,Miami,1602,4403,9,3,5,98673,S139,Electronics,4423,3.422803141811317,9.035054141753209,2.013285407379977,12348,5046,13352,268,42,7,117071,-112648,26.4686864119376,15.422803141811317,12.973760932944606,2.760923845193508,2801,56.03505414175321
WH105,Miami,2936,5034,3,6,9,82925,S372,Furniture,9521,3.1184629855361354,2.2618466159821398,4.6972873053061015,23562,19875,1132,55,36,22,103932,-94411,10.916080243671884,12.118462985536135,12.460741872506578,3.2428474114441417,2098,47.26184661598214
WH018,Atlanta,2437,1217,4,4,5,75859,S656,Furniture,4990,2.707463618478855,2.629567306502714,2.808186401079272,36928,10790,12841,224,24,18,99490,-94500,19.937875751503007,10.707463618478855,6.59932842287695,2.047599507591301,-1220,31.629567306502715
WH350,Miami,2652,1374,2,7,21,44162,S230,Furniture,5892,3.4998594681456465,8.106075918912826,3.3667663126755167,20238,15998,5669,198,9,82,65829,-59937,11.172606924643585,12.499859468145647,13.104061666172548,2.2217194570135748,-1278,38.10607591891282
WH287,Atlanta,4693,4306,4,1,24,38920,S129,Automotive,9883,3.5767868342908464,7.175892317258725,2.721773368535052,22130,17787,4640,90,2,97,61347,-51464,6.207325710816554,8.576786834290846,21.20650700406688,2.105902407841466,-387,33.17589231725873
WH354,Los Angeles,2929,2193,4,1,23,93422,S519,Electronics,6796,2.4544030599094624,4.861912174903886,1.3737950860041748,12910,3528,10857,63,24,87,107807,-101011,15.863301942319012,7.454403059909462,22.68783888458559,2.3202458176852168,-736,51.861912174903885
WH395,Dallas,4860,5137,6,1,6,55459,S157,Automotive,1101,3.552012205955158,3.362482116668532,4.441950849272167,36306,2942,3679,179,43,48,62080,-60979,56.38510445049955,10.552012205955158,13.386217154189389,0.22654320987654322,277,52.36248211666853
WH344,Denver,985,474,6,7,5,96689,S532,Apparel,9816,1.206092406774633,4.930170322739985,3.6090031810961056,43485,11804,3414,113,9,83,111907,-102091,11.400468622656886,14.206092406774633,2.265148901920202,9.965482233502538,-511,18.930170322739986
WH418,Chicago,3322,2770,3,6,22,90331,S476,Apparel,6836,3.0223524789461256,4.474620031316709,1.7795892787025895,24388,16588,9369,105,28,6,116288,-109452,17.01111761263897,12.022352478946125,13.62145317369198,2.057796508127634,-552,54.47462003131671
WH181,Denver,3264,2646,6,1,10,65921,S627,Apparel,3316,2.82938888827762,4.0461998363244565,3.3780191693645083,49628,19408,4478,177,29,93,89807,-86491,27.082931242460795,9.82938888827762,6.5769323768840176,1.0159313725490196,-618,43.046199836324455
WH128,Seattle,1410,2117,8,5,25,68512,S984,Automotive,7919,0.9952261784291656,3.0121736994564587,3.818971135570209,25647,13314,2177,16,10,33,84003,-76084,10.607778759944438,13.995226178429165,5.497719031465668,5.616312056737589,707,38.012173699456454
WH404,Atlanta,1319,4559,3,6,13,74534,S305,Furniture,5863,4.4910984654637645,8.92549172833224,4.622318789842045,22844,3352,12320,226,22,52,90206,-84343,15.38563875149241,13.491098465463764,5.773945018385572,4.445034116755117,3240,43.92549172833224
WH354,Atlanta,3013,2774,2,1,14,68302,S306,Furniture,8883,2.383043141033821,7.57452288357724,4.99825819132484,15190,13477,8696,255,7,94,90475,-81592,10.185185185185185,5.383043141033821,19.835418038183015,2.9482243611018917,-239,28.574522883577238
WH106,Los Angeles,3765,3292,3,1,9,62523,S154,Apparel,6925,4.259642944243053,0.9905146784731604,3.062051985854062,36936,3612,5023,300,6,55,71158,-64233,10.275523465703971,8.259642944243053,10.193307342430149,1.8393094289508631,-473,15.990514678473161
WH257,Houston,1169,3503,3,6,11,79946,S198,Electronics,6622,2.168005386211944,5.748849669127982,4.299019568035421,35367,18442,6998,133,25,74,105386,-98764,15.914527333131984,11.168005386211945,3.305341137218311,5.664670658682635,2334,41.74884966912798
WH305,New York,1969,1594,2,6,24,67751,S755,Apparel,1686,4.145867799755509,9.617225293667742,3.020691256782289,49519,6988,2877,46,27,68,77616,-75930,46.0355871886121,12.145867799755509,3.9762515398130014,0.856272219400711,-375,60.617225293667744
WH090,Seattle,3512,3056,2,5,11,81104,S775,Electronics,1239,1.5537477711932466,6.524725714810358,1.7705569837803274,38384,18938,11559,57,38,42,111601,-110362,90.07344632768361,8.553747771193247,9.149645685702376,0.3527904328018223,-456,55.52472571481036
WH033,Atlanta,2845,3243,4,2,23,40414,S944,Automotive,8936,3.677748308765268,5.66030557199651,3.142890987644858,19590,9593,6891,294,14,18,56898,-47962,6.36727842435094,9.677748308765267,14.522715671260848,3.1409490333919154,398,42.66030557199651
WH382,Miami,4258,4740,6,7,20,80668,S417,Automotive,5312,4.727865362298307,3.5719377431829247,4.123246920147931,27619,4776,12277,13,42,91,97721,-92409,18.396272590361445,17.727865362298306,15.41692313262609,1.2475340535462658,482,65.57193774318293
WH001,Miami,3807,3440,10,1,24,42372,S372,Furniture,4503,1.544249907416704,2.2804952230500457,1.241844082686431,13306,18195,9484,63,4,59,70051,-65548,15.556517876970908,12.544249907416704,28.61115286336991,1.1828211189913318,-367,30.280495223050046
WH330,Denver,4403,4734,10,4,7,77444,S317,Electronics,3880,1.758340306240136,6.994654001430552,1.6622287527436947,31326,2080,6426,18,23,52,85950,-82070,22.1520618556701,15.758340306240136,14.05541722530805,0.8812173518055871,331,36.994654001430554
WH080,Seattle,4039,1966,5,1,16,82812,S892,Furniture,3353,1.623880837111609,4.827142990295423,1.1974195266658318,17616,15539,4666,55,30,40,103017,-99664,30.72382940650164,7.623880837111609,22.928019981834698,0.830155979202773,-2073,50.82714299029542
WH488,Dallas,4067,2729,7,2,12,46080,S622,Automotive,4596,1.4063876567670106,7.932470020225499,1.7886836885313042,10940,6967,11725,260,8,90,64772,-60176,14.093124456048738,10.406387656767011,37.17550274223035,1.130071305630686,-1338,27.932470020225498
WH201,Los Angeles,4179,964,6,1,10,55053,S520,Groceries,4124,1.479340516748494,3.581714604173842,1.9992269502234052,29722,9487,7488,253,0,45,72028,-67904,17.46556741028128,8.479340516748493,14.060292039566653,0.9868389566882029,-3215,13.581714604173841
WH056,Atlanta,4278,3427,5,3,19,39851,S396,Electronics,9286,2.8231035661565462,9.085423138809496,3.5575498356588,38006,14959,11699,278,48,80,66509,-57223,7.162287314236485,10.823103566156547,11.256117455138662,2.1706404862085087,-851,76.08542313880949
WH046,Los Angeles,4545,2036,2,6,8,90308,S801,Apparel,7029,2.658175319155957,7.241184773682219,1.3017447317844013,25207,5008,12688,231,45,98,108004,-100975,15.365485844359084,10.658175319155957,18.030705756337525,1.5465346534653466,-2509,60.24118477368222
WH442,Chicago,544,4553,9,3,20,59227,S407,Groceries,9535,1.777482496171107,8.202470619682316,1.8649757697318008,11085,14270,6211,275,50,46,79708,-70173,8.35951756685894,13.777482496171107,4.9075327018493455,17.527573529411764,4009,78.20247061968232
WH209,Denver,3328,3027,2,3,22,93013,S544,Groceries,7683,1.3716127282656592,3.081702746518394,3.243556193698297,15557,6652,8795,216,28,13,108460,-100777,14.116881426526097,6.371612728265659,21.392299286494826,2.30859375,-301,53.081702746518395
WH390,Houston,1124,4854,7,1,16,30515,S503,Groceries,1927,1.4056862016276646,2.733842988478245,2.3406769407055235,39339,15148,14579,179,20,79,60242,-58315,31.26206538661131,9.405686201627665,2.857215485904573,1.7144128113879002,3730,38.733842988478244
WH042,Chicago,2279,1930,10,7,24,72812,S569,Automotive,4016,3.270863467961015,3.646862301692016,1.0138251716378477,46299,6101,12458,163,30,51,91371,-87355,22.751743027888445,20.270863467961014,4.922352534611979,1.7621763931548926,-349,57.64686230169202
WH414,Dallas,2358,2655,6,7,23,45715,S995,Groceries,1413,2.658152206827753,2.996627471491692,1.898483055164693,26390,7744,5653,140,21,76,59112,-57699,41.8343949044586,15.658152206827753,8.935202728306177,0.5992366412213741,297,46.99662747149169
WH390,Miami,1376,5004,2,1,24,64485,S742,Furniture,3285,3.9940003122316288,4.566255197068634,3.509173281292153,48768,16192,9028,199,32,20,89705,-86420,27.30745814307458,6.994000312231629,2.8215223097112863,2.3873546511627906,3628,60.566255197068635
WH001,Chicago,3721,3835,6,7,14,60781,S565,Automotive,1330,1.0590771242213273,4.227656217117181,4.43857426913306,33682,14240,6406,0,41,95,81427,-80097,61.22330827067669,14.059077124221327,11.047443738495339,0.35743079817253426,114,59.22765621711718
WH266,Miami,4874,4415,8,1,11,87222,S851,Groceries,6771,3.990190340030412,9.454588072113554,2.830472259473992,37502,1217,8138,6,15,39,96577,-89806,14.263328902673164,12.990190340030413,12.996640179190443,1.3892080426754205,-459,35.45458807211355
WH039,Chicago,4264,676,4,3,13,35183,S120,Groceries,5645,4.595759430358646,6.895952085947726,3.714721486862498,45076,18049,2828,117,11,80,56060,-50415,9.930912311780336,11.595759430358646,9.459579377052089,1.323874296435272,-3588,30.895952085947727
WH037,Miami,2570,3036,5,6,16,72382,S602,Electronics,2353,2.1657178618669675,1.4077363114477377,4.603616446685138,27852,7710,1039,132,45,50,81131,-78778,34.47981300467488,13.165717861866968,9.227344535401407,0.9155642023346303,466,62.407736311447735
WH500,Dallas,4798,2861,8,4,23,70972,S966,Automotive,5015,4.650455809547309,4.900964559372193,2.980073154668501,39543,8082,13117,136,26,14,92171,-87156,18.379062811565305,16.65045580954731,12.133626684874693,1.0452271779908295,-1937,53.90096455937219
